concept,context,layer,condition,probe_score,probe_score_seed_std,prompt
violence,Describe a protest scene.,20,mentioned,0.9992898957051323,0.0008310416590129458,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,20,suppressed_indirect,0.6345982833682174,0.18690466610691386,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,21,absent,0.36827641288036234,0.1470997677320836,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,21,mentioned,0.9994735382316452,0.0006337281038683071,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,21,suppressed_indirect,0.553031821264995,0.22506574990283817,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,22,absent,0.13639749607794313,0.0542387072541809,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,22,mentioned,0.9976174621303674,0.0026082359684433667,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,22,suppressed_indirect,0.39149451222684356,0.22692129686862186,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,23,absent,0.16004073178043557,0.09680229277722176,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,23,mentioned,0.9965503722035329,0.0037084190941136168,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,23,suppressed_indirect,0.45348398376504634,0.24869577620384517,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,24,absent,0.16593393421526145,0.14964096535704138,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,24,mentioned,0.995618668231551,0.0048277535408242514,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,24,suppressed_indirect,0.582144383244653,0.23141607669195757,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,25,absent,0.11167247858330269,0.09683063982618527,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,25,mentioned,0.994591719152574,0.0054049053993030114,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,25,suppressed_indirect,0.5214078993666034,0.22831921812020156,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,26,absent,0.08926404439746487,0.08217006524197554,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,26,mentioned,0.9913419939207962,0.008470283522343894,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,26,suppressed_indirect,0.42757009309904026,0.24678931934197873,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,27,absent,0.07243213094677324,0.0598678212991554,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,27,mentioned,0.9931546476188718,0.006369881567794161,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,27,suppressed_indirect,0.40641319872779463,0.23146010190281366,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,28,absent,0.09001982861584418,0.10338321817476781,"<bos><start_of_turn>user
Describe a protest scene.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,28,mentioned,0.994487072745533,0.005896251385510312,"<bos><start_of_turn>user
Describe a protest scene.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a protest scene.,28,suppressed_indirect,0.45081580390113946,0.23829640398893637,"<bos><start_of_turn>user
Describe a protest scene.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,0,absent,0.17499168284107836,0.11663642703560653,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,0,mentioned,0.7383945127866172,0.19397906761140066,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,0,suppressed_indirect,0.5856600837868132,0.37413476235995535,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,1,absent,0.12792415674649238,0.07860320888581114,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,1,mentioned,0.8656967017707764,0.09472181449786218,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,1,suppressed_indirect,0.3285876130157265,0.021015082134324712,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,2,absent,0.11051664620893697,0.07387844795744482,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,2,mentioned,0.9267970553422183,0.05102055428670716,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,2,suppressed_indirect,0.4961078438618769,0.1699582035893754,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,3,absent,0.10328235827819633,0.06940567409546487,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,3,mentioned,0.796836338530914,0.14105093885663994,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,3,suppressed_indirect,0.35984504035594406,0.15371375671944226,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,4,absent,0.10113310641072139,0.06769522301725038,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,4,mentioned,0.7583266904762391,0.17633538172461088,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,4,suppressed_indirect,0.432918835741764,0.2354157556197578,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,5,absent,0.055462435858291685,0.034855895133476755,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,5,mentioned,0.9117848436213576,0.06444212726206552,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,5,suppressed_indirect,0.22943434758230893,0.0998472470938854,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,6,absent,0.038036304458550566,0.024415003127097507,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,6,mentioned,0.8569496173335228,0.08719078312654611,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,6,suppressed_indirect,0.08470656233655292,0.02939055841212002,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,7,absent,0.040935083743930976,0.027881297570785432,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,7,mentioned,0.9324762462314427,0.04914575962606016,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,7,suppressed_indirect,0.10894202550193222,0.05593796265694449,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,8,absent,0.008506211155666571,0.008783751891748804,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,8,mentioned,0.6724158515414492,0.22059270447320758,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,8,suppressed_indirect,0.07490880099213237,0.044685522896912785,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,9,absent,0.010950512018024708,0.00822533176592376,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,9,mentioned,0.6695674602802208,0.1642067001611711,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,9,suppressed_indirect,0.0906600228667895,0.058706133689266506,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,10,absent,0.02260275839328962,0.019680742533125108,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,10,mentioned,0.8679281622805042,0.08933227355339338,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,10,suppressed_indirect,0.17941463214603237,0.1312280602451889,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,11,absent,0.051166370721787396,0.05771722355659219,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,11,mentioned,0.9340300003905853,0.0497499781618424,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,11,suppressed_indirect,0.23244215576616056,0.23473339038711138,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,12,absent,0.03272470526957632,0.03315679690273521,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,12,mentioned,0.9397597288444257,0.04151201281628668,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,12,suppressed_indirect,0.09445693628325778,0.12007756298558221,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,13,absent,0.02779166597455249,0.030408044380864634,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,13,mentioned,0.9847076899570641,0.015457432231659615,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,13,suppressed_indirect,0.13169317926080606,0.16382949919782427,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,14,absent,0.04997657940091463,0.05461131838984505,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,14,mentioned,0.9987957287242876,0.0010196075645821786,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,14,suppressed_indirect,0.23872745361718214,0.2861580053972223,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,15,absent,0.04913364141309024,0.056778925419147794,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,15,mentioned,0.9991322405219059,0.0006578092204328627,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,15,suppressed_indirect,0.24928987362507837,0.2947620773337051,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,16,absent,0.01814143551949508,0.01339757128271441,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,16,mentioned,0.9994523491653357,0.00044628067851779584,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,16,suppressed_indirect,0.07497535826489027,0.07933915110301633,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,17,absent,0.03081204903355578,0.024272726391770933,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,17,mentioned,0.9995219065181602,0.0003175311502568929,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,17,suppressed_indirect,0.038292175187436175,0.030223155757578134,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,18,absent,0.022658441157432877,0.015398950526952287,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,18,mentioned,0.9995535493984223,0.00035177940874400434,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,18,suppressed_indirect,0.05920212826845244,0.05197444294126439,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,19,absent,0.07994487880630118,0.05786924404328263,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,19,mentioned,0.9989876020801388,0.0009386092996562346,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,19,suppressed_indirect,0.11700201168874748,0.08173254055580187,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,20,absent,0.05159481554827703,0.036090173704412386,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,20,mentioned,0.9972920637619535,0.0024801491808220263,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,20,suppressed_indirect,0.07424281304435958,0.05820716677433273,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,21,absent,0.14345324033325413,0.10754953594769331,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,21,mentioned,0.997775186638187,0.002744188675919614,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,21,suppressed_indirect,0.13623541913824255,0.08632845174036696,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,22,absent,0.056531614258739475,0.03926371816218262,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,22,mentioned,0.9905077297875305,0.012630412965180372,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,22,suppressed_indirect,0.07689594074853273,0.05424509528777445,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,23,absent,0.04129732257006296,0.029022963555160236,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,23,mentioned,0.9745436769758381,0.034444070957576095,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,23,suppressed_indirect,0.04916016860031814,0.0359760968844978,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,24,absent,0.05319566807137271,0.03667379165488953,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,24,mentioned,0.9801665295103499,0.02676627036875463,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,24,suppressed_indirect,0.14150971655847946,0.11415260354501987,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,25,absent,0.061773636017915266,0.052082141843401084,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,25,mentioned,0.9827480935935942,0.023213277360025063,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,25,suppressed_indirect,0.14089990596988108,0.1452830355193065,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,26,absent,0.042716724747653284,0.035983225182676076,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,26,mentioned,0.9699413304649838,0.04009810133427388,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,26,suppressed_indirect,0.10580507580469785,0.10487543025000665,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,27,absent,0.04109193298508521,0.03877531663831597,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,27,mentioned,0.9709885664184593,0.03828800782897779,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,27,suppressed_indirect,0.08572096453093214,0.08335159857062654,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,28,absent,0.013590715831608651,0.010430206842873895,"<bos><start_of_turn>user
Describe a school hallway.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,28,mentioned,0.9858865149644659,0.018977784563721446,"<bos><start_of_turn>user
Describe a school hallway.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a school hallway.,28,suppressed_indirect,0.0916608346100698,0.0896378366350452,"<bos><start_of_turn>user
Describe a school hallway.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,0,absent,0.2939482379554517,0.20016314393949275,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,0,mentioned,0.8383148796741279,0.11634194189006504,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,0,suppressed_indirect,0.6402532353098459,0.3768619274482382,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,1,absent,0.11607312329382592,0.06072340214546348,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,1,mentioned,0.9028466308363426,0.06854932495861694,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,1,suppressed_indirect,0.3656742676723382,0.10922575019969957,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,2,absent,0.06593572618315757,0.04395689322276112,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,2,mentioned,0.9097250807370854,0.06776927703895569,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,2,suppressed_indirect,0.3702235608157121,0.11046305271137087,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,3,absent,0.10521039703664246,0.08015873817089426,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,3,mentioned,0.8204274699662362,0.129624615363566,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,3,suppressed_indirect,0.34442234973173097,0.14686672749412924,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,4,absent,0.08089368444685567,0.04342672297601304,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,4,mentioned,0.7918327297991729,0.15234065015583204,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,4,suppressed_indirect,0.43237413184719503,0.2101601942259327,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,5,absent,0.03788906210834727,0.020971439746168517,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,5,mentioned,0.8561237975049005,0.09477983643277593,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,5,suppressed_indirect,0.17204818959987297,0.07488321561629996,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,6,absent,0.036408293162319555,0.02026270311934848,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,6,mentioned,0.8377436496017306,0.10103998455013417,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,6,suppressed_indirect,0.09459870652456907,0.037975468077656456,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,7,absent,0.03907005416268674,0.01945741923438354,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,7,mentioned,0.9519731124720042,0.039941439152983677,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,7,suppressed_indirect,0.1546583084718175,0.0747987205633162,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,8,absent,0.007760689359537617,0.006318933885630053,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,8,mentioned,0.6701160472758406,0.2374991205182315,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,8,suppressed_indirect,0.0927011864676896,0.05263549862496996,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,9,absent,0.007959720230008106,0.003396530983842459,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,9,mentioned,0.616648174098398,0.16552655443891892,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,9,suppressed_indirect,0.09500148723036106,0.042113302597265825,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,10,absent,0.020834140351106225,0.00821634689357486,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,10,mentioned,0.9124576665287844,0.04129600024142588,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,10,suppressed_indirect,0.22593127790241382,0.07991675461627618,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,11,absent,0.0461120117293505,0.034989399650607676,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,11,mentioned,0.9525442656604803,0.03027337479055109,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,11,suppressed_indirect,0.2897676826152075,0.2003637933249449,"<bos><start_of_turn>user
Describe a sports rivalry.

Do not mention or allude to physical conflict.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,12,absent,0.06055550269009528,0.057319515381275464,"<bos><start_of_turn>user
Describe a sports rivalry.<end_of_turn>
<start_of_turn>model
"
violence,Describe a sports rivalry.,12,mentioned,0.9612865862008828,0.027064127768728467,"<bos><start_of_turn>user
Describe a sports rivalry.

Include violence in the description.<end_of_turn>
<start_of_turn>model
"
