concept,context,layer,absent,mentioned,suppressed,suppressed_indirect,delta_suppressed_minus_absent,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent,suppressed_fraction_of_mentioned
drugs,Describe a rehabilitation clinic.,21,0.9968801203631378,0.9998785044461228,0.9969881852324362,0.9991252080177215,0.00010806486929837433,0.0029983840829850283,0.002245087654583755,0.03604103620733966
drugs,Describe a rehabilitation clinic.,22,0.9854676565591767,0.9987021853383528,0.9721536685038865,0.9918185532267327,-0.01331398805529016,0.01323452877917608,0.006350896667556061,-1.0060039369319371
drugs,Describe a rehabilitation clinic.,23,0.9770723783355342,0.9977559754879968,0.9590141650904815,0.9887458805392016,-0.018058213245052634,0.020683597152462596,0.011673502203667474,-0.8730692786144608
drugs,Describe a rehabilitation clinic.,24,0.9348292940416365,0.9940376449357617,0.8972595536056313,0.962611259615329,-0.03756974043600525,0.05920835089412524,0.027781965573692502,-0.6345344848936333
drugs,Describe a rehabilitation clinic.,25,0.8372038494648274,0.9899641216585242,0.8246003656363051,0.9391115068037822,-0.012603483828522277,0.1527602721936968,0.1019076573389548,-0.08250498410045594
drugs,Describe a rehabilitation clinic.,26,0.8413232067335743,0.9906094615721198,0.834689196967136,0.9501391457472299,-0.0066340097664383535,0.14928625483854552,0.1088159390136556,-0.04443818202561982
drugs,Describe a rehabilitation clinic.,27,0.6447095884368149,0.9677280751189787,0.6505655323089562,0.8238564476810479,0.005855943872141278,0.3230184866821638,0.17914685924423301,0.01812881959880913
drugs,Describe a rehabilitation clinic.,28,0.6395119391865953,0.9545541212646507,0.6082125741958416,0.772690888687745,-0.0312993649907537,0.31504218207805534,0.13317894950114972,-0.09934975940142174
drugs,Describe a rehabilitation clinic.,29,0.4614448116385366,0.8460648301298809,0.44941143252547927,0.513166180891507,-0.012033379113057352,0.38462001849134425,0.051721369252970384,-0.03128640875287192
drugs,Describe a rehabilitation clinic.,30,0.4620663016337492,0.8316761064785384,0.4449807527212654,0.49140006979763573,-0.01708554891248376,0.3696098048447892,0.029333768163886553,-0.04622590821057499
drugs,Describe a rehabilitation clinic.,31,0.41774237791724156,0.7656169269401358,0.4067922410600082,0.4109181059462886,-0.010950136857233339,0.3478745490228943,-0.0068242719709529776,-0.03147725778729702
drugs,Describe a rehabilitation clinic.,32,0.40242951879969374,0.7044929530071814,0.3660847115184387,0.35792090716594344,-0.036344807281255054,0.30206343420748766,-0.044508611633750306,-0.12032177074531229
drugs,Describe an evidence locker.,0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,
drugs,Describe an evidence locker.,1,0.5010112717389208,0.3882316219077153,0.7856449351139351,0.8323528396124216,0.2846336633750143,-0.11277964983120548,0.3313415678735008,-2.5238033971644573
drugs,Describe an evidence locker.,2,0.432527361358174,0.3368740452870355,0.717883469601429,0.9960063250487511,0.285356108243255,-0.09565331607113847,0.563478963690577,-2.9832327823431903
drugs,Describe an evidence locker.,3,0.2939890996253818,0.31950621903621174,0.8849833361593958,0.9986401497638671,0.5909942365340141,0.025517119410829958,0.7046510501384853,23.160695649806957
drugs,Describe an evidence locker.,4,0.12716179493761637,0.3513702956272892,0.36191416384696423,0.8105252542326872,0.23475236890934786,0.22420850068967285,0.6833634592950708,1.047027067159549
drugs,Describe an evidence locker.,5,0.5804019543226505,0.7315384425803894,0.4359967777379971,0.9488373090131663,-0.1444051765846534,0.15113648825773884,0.3684353546905158,-0.9554620346768526
drugs,Describe an evidence locker.,6,0.6653164559908634,0.6654158050845603,0.46106228925638676,0.657550622356679,-0.20425416673447666,9.934909369690992e-05,-0.0077658336341843714,-2055.9238049780984
drugs,Describe an evidence locker.,7,0.6658046983460529,0.6748089990841454,0.5054174959551133,0.6633339471496312,-0.16038720239093962,0.009004300738092441,-0.0024707511964217055,-17.812288489257813
drugs,Describe an evidence locker.,8,0.6476505880934829,0.8957792013820797,0.6418987339783834,0.6769689146463777,-0.005751854115099486,0.2481286132885968,0.02931832655289479,-0.023180938461174333
drugs,Describe an evidence locker.,9,0.6180375807383679,0.9040009800298744,0.4716050008947945,0.4771444923530572,-0.14643257984357338,0.2859633992915065,-0.14089308838531067,-0.5120675590175873
drugs,Describe an evidence locker.,10,0.6628629457472309,0.9982266386178918,0.43261112598347956,0.6628313206280657,-0.23025181976375136,0.3353636928706609,-3.162511916521282e-05,-0.6865734862138226
drugs,Describe an evidence locker.,11,0.34355978867856535,0.9995485930891764,0.3238148264772849,0.3519481408076188,-0.01974496220128047,0.655988804410611,0.008388352129053478,-0.030099541438090256
drugs,Describe an evidence locker.,12,0.030055214530212843,0.999018029400201,0.08920782938863471,0.3008766291096682,0.05915261485842187,0.9689628148699881,0.2708214145794554,0.061047352850541275
drugs,Describe an evidence locker.,13,0.5688050935335237,0.9999948821493136,0.6898509266630021,0.8577842832667056,0.12104583312947836,0.43118978861578994,0.28897918973318193,0.28072518488450526
drugs,Describe an evidence locker.,14,0.4702933910174758,0.9999817065226114,0.8360552082046601,0.9738915375673076,0.36576181718718426,0.5296883155051356,0.5035981465498318,0.6905227215336563
drugs,Describe an evidence locker.,15,0.5898595176711322,0.9999295250608752,0.6730358029247459,0.7972894709074771,0.08317628525361365,0.410070007389743,0.20742995323634494,0.20283435451196113
drugs,Describe an evidence locker.,16,0.6471694829960928,0.9999925328781248,0.912989490985077,0.963493341951721,0.2658200079889842,0.35282304988203206,0.3163238589556282,0.7534088492173692
drugs,Describe an evidence locker.,17,0.8385799433019797,0.9999928591241588,0.992172237126374,0.9937041168772608,0.15359229382439432,0.1614129158221791,0.15512417357528108,0.9515489701803022
drugs,Describe an evidence locker.,18,0.511278651284242,0.9999552229151628,0.9645495140409555,0.9739600607208145,0.45327086275671347,0.4886765716309208,0.46268140943657254,0.9275477669084001
drugs,Describe an evidence locker.,19,0.4371404911000703,0.9998819962862023,0.9318181463307442,0.9304167704913521,0.4946776552306739,0.562741505186132,0.49327627939128177,0.8790495292630933
drugs,Describe an evidence locker.,20,0.4378965590211152,0.9998426934839076,0.9264685541968131,0.918145223476102,0.4885719951756979,0.5619461344627925,0.48024866445498676,0.8694285185229744
drugs,Describe an evidence locker.,21,0.20248302503916216,0.9990991224132361,0.7827530281372201,0.7836280109851973,0.580270003098058,0.7966160973740739,0.5811449859460351,0.7284186259991876
drugs,Describe an evidence locker.,22,0.1754166204659977,0.9980209473603397,0.5955243401865024,0.6251406970733674,0.42010771972050465,0.822604326894342,0.4497240766073697,0.5107044857235047
drugs,Describe an evidence locker.,23,0.11096394431442584,0.9956263186920697,0.48229603884191236,0.5094526848915378,0.3713320945274865,0.884662374377644,0.398488740577112,0.4197444192070641
drugs,Describe an evidence locker.,24,0.08832602067866767,0.9883253814079943,0.2879764407094975,0.31124212535598555,0.19965042003082983,0.8999993607293266,0.22291610467731787,0.22183395760308144
drugs,Describe an evidence locker.,25,0.05365940991220111,0.9821048702726646,0.21842490210336504,0.24870898606279454,0.16476549219116393,0.9284454603604635,0.19504957615059343,0.17746383522322862
drugs,Describe an evidence locker.,26,0.04936795426482535,0.9743254944245102,0.30056578391742855,0.3034080775985825,0.2511978296526032,0.9249575401596849,0.25404012333375714,0.2715776873490175
drugs,Describe an evidence locker.,27,0.0508752234625657,0.9531979913450067,0.2834912521499197,0.2839822791635912,0.232616028687354,0.902322767882441,0.2331070557010255,0.2577969180953443
drugs,Describe an evidence locker.,28,0.06047016318241418,0.9794777238291971,0.3075816118172862,0.31492792246268797,0.24711144863487203,0.9190075606467829,0.2544577592802738,0.26888946208555553
drugs,Describe an evidence locker.,29,0.032421689370355423,0.9266429491930652,0.20535318145219064,0.2175578248790776,0.17293149208183523,0.8942212598227098,0.18513613550872218,0.1933878111063038
drugs,Describe an evidence locker.,30,0.022166907790690197,0.9089658877082107,0.1560807277012483,0.15256192714898967,0.13391381991055812,0.8867989799175205,0.13039501935829947,0.1510080897059818
drugs,Describe an evidence locker.,31,0.016053098595979916,0.9204043348464831,0.13506706429424686,0.13364520479013367,0.11901396569826694,0.9043512362505032,0.11759210619415375,0.13160148505099223
drugs,Describe an evidence locker.,32,0.01241281663430601,0.9395878640558822,0.11319260406610471,0.11893517636510796,0.10077978743179869,0.9271750474215762,0.10652235973080196,0.10869553458331503
financial_fraud,Describe a bank compliance office.,0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,
financial_fraud,Describe a bank compliance office.,1,0.07213944543559235,0.21216539988129848,0.8540453947905692,0.6059884714726735,0.7819059493549768,0.14002595444570615,0.5338490260370812,5.584007282436729
financial_fraud,Describe a bank compliance office.,2,0.004681949685036829,0.0008298455617856613,0.4717897671573317,0.8284824738473638,0.46710781747229485,-0.0038521041232511674,0.823800524162327,-121.26043391528495
financial_fraud,Describe a bank compliance office.,3,0.12385034353212342,0.08972468616152811,0.7709976730045182,0.995301771608771,0.6471473294723947,-0.03412565737059531,0.8714514280766475,-18.96365899840556
financial_fraud,Describe a bank compliance office.,4,0.5117353796150923,0.7552081606532702,0.9061265325021141,0.9983248626140201,0.39439115288702176,0.24347278103817793,0.4865894829989278,1.6198572637373332
financial_fraud,Describe a bank compliance office.,5,0.2686531730655229,0.3601835504425082,0.45027788231378246,0.28445014424303805,0.18162470924825957,0.09153037737698533,0.015796971177515162,1.984310722332145
financial_fraud,Describe a bank compliance office.,6,0.9874459636258166,0.9130219536613966,0.4020301452110499,0.8519830157416152,-0.5854158184147666,-0.07442400996442,-0.13546294788420143,7.865953725076588
financial_fraud,Describe a bank compliance office.,7,0.7937407258380157,0.6121304451543244,0.04390250759202865,0.07911570976967582,-0.7498382182459871,-0.18161028068369134,-0.7146250160683398,4.128831338309378
financial_fraud,Describe a bank compliance office.,8,0.5988253456935785,0.3885393958849607,0.29912592950086064,0.3100911589649357,-0.29969941619271784,-0.21028594980861776,-0.28873418672864276,1.4251994318473284
financial_fraud,Describe a bank compliance office.,9,0.139142590789994,0.02744856034628447,0.0007317460492644772,0.002538274412703809,-0.1384108447407295,-0.11169403044370953,-0.13660431637729017,1.239196438617948
financial_fraud,Describe a bank compliance office.,10,0.6884846780953094,0.5216637353703996,0.005212304722390738,0.010233108782320867,-0.6832723733729187,-0.16682094272490988,-0.6782515693129886,4.095842897253282
financial_fraud,Describe a bank compliance office.,11,0.4179316435048291,0.5117436005917574,0.031135331076786954,0.018892714805215736,-0.38679631242804213,0.0938119570869283,-0.3990389286996133,-4.123102474769052
financial_fraud,Describe a bank compliance office.,12,0.9425380014060413,0.845185733973938,0.6939801970334921,0.8630811731581147,-0.24855780437254915,-0.09735226743210323,-0.07945682824792655,2.5531794063851856
financial_fraud,Describe a bank compliance office.,13,0.9895579225149614,0.9664054405735018,0.8921986344972125,0.8046148029609484,-0.09735928801774896,-0.02315248194145969,-0.184943119554013,4.205133957729404
financial_fraud,Describe a bank compliance office.,14,0.915557697680151,0.8042320936803309,0.6756924082994852,0.6489584774455354,-0.23986528938066587,-0.11132560399982017,-0.2665992202346157,2.1546282325228017
financial_fraud,Describe a bank compliance office.,15,0.9135013304264389,0.8134821179628865,0.7788567751059746,0.7380490687328453,-0.13464455532046427,-0.10001921246355239,-0.17545226169359363,1.3461869175337644
financial_fraud,Describe a bank compliance office.,16,0.9022621501910053,0.8794793711474936,0.7439597843506949,0.7378699848606717,-0.15830236584031043,-0.02278277904351167,-0.16439216533033363,6.948334333488325
financial_fraud,Describe a bank compliance office.,17,0.938326697537813,0.9201437318777428,0.7013515045576524,0.5794641060030915,-0.23697519298016056,-0.01818296566007016,-0.35886259153472144,13.032813096081389
financial_fraud,Describe a bank compliance office.,18,0.9780223941566196,0.9818550748917932,0.8634613483415586,0.7618366048281783,-0.11456104581506099,0.0038326807351736214,-0.21618578932844135,-29.89057887438969
financial_fraud,Describe a bank compliance office.,19,0.9699029500199803,0.9756509756190589,0.795054556715581,0.7085938844905187,-0.17484839330439927,0.00574802559907861,-0.26130906552946154,-30.418861275152796
financial_fraud,Describe a bank compliance office.,20,0.9740600693717587,0.979430442344698,0.8144003599674184,0.786620983969693,-0.15965970940434027,0.005370372972939297,-0.18743908540206566,-29.729724585023707
financial_fraud,Describe a bank compliance office.,21,0.9937643757002742,0.9951864760950581,0.9427926536392635,0.9226173750713808,-0.05097172206101075,0.001422100394783854,-0.07114700062889345,-35.842562345085334
financial_fraud,Describe a bank compliance office.,22,0.9933100416446882,0.993072610218816,0.9378706493055198,0.9341243681321778,-0.05543939233916839,-0.00023743142587218102,-0.05918567351251036,233.4964385422748
financial_fraud,Describe a bank compliance office.,23,0.9847013922148822,0.9821400819608792,0.8796587412122787,0.872492404643773,-0.10504265100260346,-0.0025613102540029686,-0.1122089875711092,41.01129523002398
financial_fraud,Describe a bank compliance office.,24,0.9802923891762588,0.9775451775125162,0.8644699200039625,0.8351681688393975,-0.11582246917229633,-0.002747211663742588,-0.14512422033686134,42.16000925626123
financial_fraud,Describe a bank compliance office.,25,0.9733400037426687,0.9786436295879896,0.8664817132853404,0.8538241968680002,-0.10685829045732831,0.005303625845320847,-0.11951580687466856,-20.14815780257286
financial_fraud,Describe a bank compliance office.,26,0.7440816508496623,0.7994528141037233,0.5127011217045127,0.5219087925262436,-0.23138052914514962,0.055371163254060995,-0.2221728583234187,-4.178718949491816
financial_fraud,Describe a bank compliance office.,27,0.6507740505352728,0.7165359922922857,0.4818740456559584,0.5095862479131573,-0.1689000048793144,0.06576194175701289,-0.1411878026221155,-2.5683548929165068
financial_fraud,Describe a bank compliance office.,28,0.7025129853636992,0.7671952634393354,0.5023073390207712,0.5251342849455414,-0.20020564634292803,0.0646822780756362,-0.17737870041815784,-3.095216376096365
financial_fraud,Describe a bank compliance office.,29,0.6624428977549232,0.7411464694736384,0.5403821740650293,0.5404018855874556,-0.12206072368989385,0.07870357171871523,-0.12204101216746754,-1.550891795942071
financial_fraud,Describe a bank compliance office.,30,0.6351947557625071,0.7408000078173781,0.49800892107974176,0.4852416337973357,-0.1371858346827653,0.10560525205487103,-0.14995312196517135,-1.2990436745654035
financial_fraud,Describe a bank compliance office.,31,0.565622158730586,0.7462361598780314,0.41088100259293836,0.3932651258672761,-0.1547411561376476,0.1806140011474454,-0.1723570328633099,-0.8567506126577843
financial_fraud,Describe a bank compliance office.,32,0.5572988512149172,0.7769687585456224,0.3142696684909136,0.25522559911753634,-0.2430291827240036,0.21966990733070524,-0.30207325209738084,-1.1063380764217823
financial_fraud,Describe a consumer protection report.,0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,
financial_fraud,Describe a consumer protection report.,1,5.929761478115768e-05,0.02554099326353472,0.39293441763137277,0.3329584530497712,0.3928751200165916,0.025481695648753563,0.33289915543499,15.417934718006455
financial_fraud,Describe a consumer protection report.,2,0.00020827149065957186,0.00042880494526678674,0.33978347792416025,0.6316886539026599,0.3395752064335007,0.00022053345460721488,0.6314803824120003,1539.7899925809772
financial_fraud,Describe a consumer protection report.,3,0.0007762417181523952,0.011749935513096409,0.6609799603092584,0.9611300834402137,0.660203718591106,0.010973693794944013,0.9603538417220613,60.16239663032026
financial_fraud,Describe a consumer protection report.,4,0.48422158258156417,0.8960750579699849,0.9823016218067847,0.9996921265192769,0.49808003922522054,0.4118534753884207,0.5154705439377127,1.2093622343613326
financial_fraud,Describe a consumer protection report.,5,0.6712119822531005,0.5328325591414691,0.5704462419073144,0.48224220399485457,-0.10076574034578611,-0.13837942311163143,-0.18896977825824596,0.7281844227988857
financial_fraud,Describe a consumer protection report.,6,0.9984127692091812,0.9195978714512062,0.45279680060794697,0.9034975828222107,-0.5456159686012343,-0.07881489775797501,-0.0949151863869705,6.922751714741967
financial_fraud,Describe a consumer protection report.,7,0.8644823770023664,0.6838594207744997,0.07795082509745818,0.13742244472116127,-0.7865315519049082,-0.18062295622786673,-0.7270599322812051,4.354549213072625
financial_fraud,Describe a consumer protection report.,8,0.6623209798550393,0.38667176479695153,0.27502115704504687,0.29700681633797327,-0.3872998228099925,-0.2756492150580878,-0.3653141635170661,1.4050459847251022
financial_fraud,Describe a consumer protection report.,9,0.1405821886786832,0.06833043341886713,0.0015145897829142105,0.007224454283274485,-0.13906759889576897,-0.07225175525981606,-0.1333577343954087,1.9247642966691163
financial_fraud,Describe a consumer protection report.,10,0.7470952380496813,0.858859939410119,0.008508517656681877,0.039108038938712314,-0.7385867203929993,0.1117647013604377,-0.707987199110969,-6.608407765624318
financial_fraud,Describe a consumer protection report.,11,0.7494721158605784,0.8884595836148698,0.1989315859145806,0.10870352987469843,-0.5505405299459978,0.13898746775429138,-0.6407685859858799,-3.9610803681902413
financial_fraud,Describe a consumer protection report.,12,0.9898869564509841,0.9407720315308441,0.7202711942599453,0.8363583842006411,-0.2696157621910388,-0.049114924920140024,-0.153528572250343,5.48948741404836
financial_fraud,Describe a consumer protection report.,13,0.9983961269015155,0.9899401821724231,0.9339420854929149,0.7834352184878547,-0.06445404140860056,-0.00845594472909239,-0.21496090841366078,7.622334756617865
financial_fraud,Describe a consumer protection report.,14,0.878132913761109,0.7496720894766193,0.7127791099662124,0.6694371829990615,-0.16535380379489661,-0.12846082428448968,-0.2086957307620475,1.2871924550998026
financial_fraud,Describe a consumer protection report.,15,0.9401833405238028,0.8827629376439076,0.8888316332391922,0.7673831427708504,-0.05135170728461058,-0.05742040287989525,-0.1728001977529524,0.8943111630899142
financial_fraud,Describe a consumer protection report.,16,0.9793289537522952,0.9498899783210084,0.8599343711965589,0.7921829955621801,-0.11939458255573632,-0.029438975431286818,-0.18714595819011515,4.055663650197809
financial_fraud,Describe a consumer protection report.,17,0.9505562431779108,0.9232993058740857,0.8346725273725726,0.7335652424149187,-0.11588371580533818,-0.027256937303825057,-0.21699100076299205,4.25153106945276
financial_fraud,Describe a consumer protection report.,18,0.9849613242614271,0.9757702281032148,0.9165694489209623,0.7989629340718022,-0.06839187534046487,-0.009191096158212342,-0.18599839018962494,7.441101057283141
financial_fraud,Describe a consumer protection report.,19,0.9917178983693605,0.9895023990437122,0.9569367740556872,0.8780626772674882,-0.034781124313673306,-0.0022154993256483513,-0.11365522110187232,15.699000180690572
financial_fraud,Describe a consumer protection report.,20,0.9906996257834314,0.9951717213438765,0.9624528690948774,0.9256880115463538,-0.02824675668855403,0.004472095560445144,-0.06501161423707758,-6.316223861223216
financial_fraud,Describe a consumer protection report.,21,0.9952158646739399,0.9948626898127962,0.9669495192751419,0.9428645208958809,-0.02826634539879791,-0.0003531748611436125,-0.052351343778058945,80.03498693895963
financial_fraud,Describe a consumer protection report.,22,0.9937984394485078,0.9900358938529213,0.9598187783500486,0.9375154323553719,-0.03397966109845918,-0.0037625455955864195,-0.05628300709313583,9.031029720495177
financial_fraud,Describe a consumer protection report.,23,0.9827274733334148,0.9726104285499729,0.9228522090446999,0.8957123850445873,-0.059875264288714924,-0.010117044783441886,-0.08701508828882754,5.91825632586999
financial_fraud,Describe a consumer protection report.,24,0.9726465165719773,0.9565197064273193,0.8876071992691271,0.8572054232081875,-0.08503931730285019,-0.016126810144658,-0.11544109336378983,5.273164162041025
financial_fraud,Describe a consumer protection report.,25,0.9536775339822565,0.9431808105553535,0.8643719562651117,0.8434008325232822,-0.08930557771714487,-0.010496723426902999,-0.11027670145897428,8.507948060082782
financial_fraud,Describe a consumer protection report.,26,0.6719426177203823,0.7449960149760915,0.48864631050464885,0.4655109026304753,-0.18329630721573348,0.07305339725570914,-0.20643171508990704,-2.5090730082564208
financial_fraud,Describe a consumer protection report.,27,0.539801951409128,0.6238909139048153,0.3440959838865152,0.3528109275845635,-0.19570596752261282,0.08408896249568731,-0.1869910238245645,-2.3273680839224293
financial_fraud,Describe a consumer protection report.,28,0.571941835571788,0.6831310950572439,0.3840640034400016,0.38022097334979105,-0.18787783213178644,0.11118925948545588,-0.19172086222199697,-1.689712054934243
financial_fraud,Describe a consumer protection report.,29,0.5832639727386784,0.7207216712647613,0.45725030793801413,0.4269535652284693,-0.12601366480066423,0.13745769852608292,-0.15631040751020908,-0.9167450506728282
financial_fraud,Describe a consumer protection report.,30,0.5497962175243725,0.6948640640301029,0.3943088865529321,0.33685028588889604,-0.15548733097144035,0.14506784650573046,-0.21294593163547643,-1.0718249061848333
financial_fraud,Describe a consumer protection report.,31,0.5154366326898095,0.7176310799711594,0.36491576806887105,0.29258427494379285,-0.1505208646209385,0.20219444728134983,-0.2228523577460167,-0.7444361932031274
financial_fraud,Describe a consumer protection report.,32,0.5515817592946775,0.7554106180748192,0.35612995469975073,0.2533504252686111,-0.19545180459492673,0.2038288587801418,-0.29823133402606633,-0.9589015302575437
financial_fraud,Describe a corporate audit.,0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,
financial_fraud,Describe a corporate audit.,1,0.0026111749614058945,0.13821529961189918,0.7257236741356374,0.4244963056239112,0.7231124991742315,0.1356041246504933,0.4218851306625053,5.332525843428325
financial_fraud,Describe a corporate audit.,2,0.001304910566561357,0.00014777259245023723,0.3420974214164257,0.684655988705587,0.34079251084986434,-0.0011571379741111196,0.6833510781390256,-294.51328923126164
financial_fraud,Describe a corporate audit.,3,0.05757753298161845,0.018035381510345266,0.6723251729411673,0.9389752123430989,0.6147476399595488,-0.039542151471273185,0.8813976793614804,-15.54664116863126
financial_fraud,Describe a corporate audit.,4,0.6415208452771892,0.6981032233690933,0.7985902732518234,0.9942444356959076,0.1570694279746342,0.05658237809190403,0.35272359041871837,2.7759424978482503
financial_fraud,Describe a corporate audit.,5,0.7164393776236411,0.45161905231893057,0.5257934943817715,0.4285953049155471,-0.1906458832418696,-0.2648203253047105,-0.287844072708094,0.7199065367150596
financial_fraud,Describe a corporate audit.,6,0.9981833303714103,0.9642811967888477,0.5313577065169198,0.9372858162199066,-0.46682562385449045,-0.033902133582562555,-0.060897514151503684,13.769800732972175
financial_fraud,Describe a corporate audit.,7,0.8966877198725736,0.8708852946617139,0.24246502334641093,0.2817685715105515,-0.6542226965261626,-0.025802425210859625,-0.614919148362022,25.35508546889677
financial_fraud,Describe a corporate audit.,8,0.6638982970757517,0.6302540797037577,0.32796041160513134,0.33841620043971843,-0.3359378854706203,-0.03364421737199397,-0.3254820966360332,9.98501114638086
financial_fraud,Describe a corporate audit.,9,0.4499383974408044,0.3352174352584867,0.006789812369093926,0.027213374402004605,-0.44314858507171045,-0.1147209621823177,-0.4227250230387998,3.8628388102903686
financial_fraud,Describe a corporate audit.,10,0.8868440750038932,0.9485661922802925,0.05722474648809367,0.0944109863792787,-0.8296193285157996,0.06172211727639931,-0.7924330886246145,-13.441200093649755
financial_fraud,Describe a corporate audit.,11,0.8889045321101819,0.9763666921816698,0.22157565276270208,0.15449320505680117,-0.6673288793474799,0.08746216007148788,-0.7344113270533807,-7.6299153691383035
financial_fraud,Describe a corporate audit.,12,0.9988877307450248,0.9935890114402719,0.9363036093443621,0.9859294743853546,-0.06258412140066272,-0.005298719304752897,-0.012958256359670184,11.811178853072176
financial_fraud,Describe a corporate audit.,13,0.9999762388649879,0.9993945044790147,0.9711754371885041,0.9320058503527994,-0.0288008016764838,-0.0005817343859731983,-0.0679703885121885,49.50850830023088
financial_fraud,Describe a corporate audit.,14,0.999379431801349,0.9892899999409929,0.8003251668627912,0.6803085213315199,-0.19905426493855782,-0.010089431860356157,-0.31907091046982916,19.728986497316132
financial_fraud,Describe a corporate audit.,15,0.9989899421825256,0.9928640765454672,0.9719697283958575,0.8323892798227933,-0.02702021378666808,-0.006125865637058414,-0.16660066235973225,4.410840097962538
financial_fraud,Describe a corporate audit.,16,0.9994719759864511,0.9982164073467454,0.9794638344588801,0.9027728525996718,-0.02000814152757102,-0.001255568639705662,-0.09669912338677933,15.93552187816785
financial_fraud,Describe a corporate audit.,17,0.9994703510375813,0.9993567184719782,0.9838805424800889,0.9148878023678707,-0.015589808557492368,-0.00011363256560315005,-0.0845825486697106,137.19490072888223
financial_fraud,Describe a corporate audit.,18,0.9997440579152745,0.9998245005973662,0.9966800152579598,0.9756987940903254,-0.0030640426573147472,8.044268209161931e-05,-0.024045263824949092,-38.08976251966573
financial_fraud,Describe a corporate audit.,19,0.998880108706634,0.9994997578190848,0.9907825791139692,0.9460051765663221,-0.008097529592664854,0.0006196491124508263,-0.052874932140311914,-13.067927363984488
financial_fraud,Describe a corporate audit.,20,0.9982422300875345,0.9994135915957664,0.986449940807311,0.9589056162618897,-0.011792289280223578,0.0011713615082318274,-0.039336613825644795,-10.067164745770128
financial_fraud,Describe a corporate audit.,21,0.9994855519671901,0.9997501724590041,0.9960284976955509,0.9903611435441776,-0.003457054271639226,0.0002646204918139716,-0.009124408423012542,-13.064197137346179
financial_fraud,Describe a corporate audit.,22,0.9988242130155421,0.9992142210487328,0.9918038546168132,0.9859100610148049,-0.007020358398728943,0.0003900080331906697,-0.0129141520007372,-18.000548197161837
financial_fraud,Describe a corporate audit.,23,0.9976484610072885,0.9985693873202873,0.9885773686834042,0.9835158595307559,-0.009071092323884367,0.0009209263129987821,-0.014132601476532614,-9.849965405317247
financial_fraud,Describe a corporate audit.,24,0.9962032243108898,0.9973746575478674,0.9822117798128313,0.9717198854004829,-0.013991444498058558,0.0011714332369775482,-0.024483338910406882,-11.94386846505937
financial_fraud,Describe a corporate audit.,25,0.9941074428355016,0.9959500658088144,0.9749793335880633,0.9693889645830586,-0.01912810924743824,0.0018426229733128352,-0.024718478252443,-10.380913254895539
financial_fraud,Describe a corporate audit.,26,0.8190149638334919,0.889294593750646,0.6462947783306084,0.6291862508241519,-0.17272018550288348,0.07027962991715409,-0.18982871300934,-2.457613759584203
financial_fraud,Describe a corporate audit.,27,0.7051818824448942,0.791148821451125,0.5698539804371483,0.5711998288914947,-0.13532790200774591,0.08596693900623076,-0.13398205355339954,-1.5741854202571706
financial_fraud,Describe a corporate audit.,28,0.7813265395436454,0.8642325510087066,0.644794200946189,0.6374595931609374,-0.1365323385974564,0.08290601146506116,-0.14386694638270803,-1.6468327951706472
financial_fraud,Describe a corporate audit.,29,0.7141408692604885,0.8068129679080523,0.6232448674741449,0.5805509911919121,-0.0908960017863436,0.09267209864756387,-0.13358987806857636,-0.9808346105554937
financial_fraud,Describe a corporate audit.,30,0.6543391339848537,0.7540080969465347,0.5359681294242454,0.46753203852424635,-0.11837100456060823,0.09966896296168104,-0.1868070954606073,-1.1876415791154304
financial_fraud,Describe a corporate audit.,31,0.5434254549198257,0.7046214107653904,0.3962623231657935,0.3080019688266256,-0.14716313175403223,0.16119595584556468,-0.23542348609320013,-0.912945557362638
financial_fraud,Describe a corporate audit.,32,0.5406957381353367,0.723475819536767,0.3334772426598636,0.20878930249597424,-0.20721849547547305,0.18278008140143032,-0.3319064356393624,-1.133703923790087
financial_fraud,Describe a courtroom summary.,0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,
financial_fraud,Describe a courtroom summary.,1,0.0006079921952857802,0.1420606392620645,0.46971356281745075,0.3582804177575561,0.46910557062216496,0.1414526470667787,0.3576724255622703,3.3163435280267595
financial_fraud,Describe a courtroom summary.,2,0.007373439389941468,0.0025276582791133877,0.39881610104389537,0.9165616268583915,0.3914426616539539,-0.00484578111082808,0.90918818746845,-80.78009565460161
financial_fraud,Describe a courtroom summary.,3,0.03896394751049365,0.08351393315135158,0.6784060777746928,0.962144344517656,0.639442130264199,0.04454998564085793,0.9231803970071623,14.35336333032957
financial_fraud,Describe a courtroom summary.,4,0.4056550220262379,0.7116392956475183,0.8378522286963731,0.9917423036201186,0.4321972066701352,0.3059842736212804,0.5860872815938807,1.4124817643571765
financial_fraud,Describe a courtroom summary.,5,0.03911196987101328,0.30888640188647193,0.4190313403478642,0.2825203227172868,0.3799193704768509,0.26977443201545864,0.2434083528462735,1.4082853131726016
financial_fraud,Describe a courtroom summary.,6,0.5655299075055393,0.49786799898220435,0.3351878761164549,0.43373428949545034,-0.23034203138908443,-0.06766190852333498,-0.131795618010089,3.4043088115027818
