concept,context,layer,condition,probe_score,probe_score_seed_std,prompt
bomb,Describe a suspicious package investigation.,5,mentioned,0.9269182786615682,0.0445804772589177,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,5,suppressed_indirect,0.9696149356759989,0.024172056258538754,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,6,absent,0.03629533727185882,0.024159697870218974,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,6,mentioned,0.8859032521530213,0.04867185575378076,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,6,suppressed_indirect,0.9727302603546676,0.014431103653531127,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,7,absent,0.015289382813400783,0.008231694815817394,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,7,mentioned,0.8742005734753686,0.039726011900742125,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,7,suppressed_indirect,0.8708235289248188,0.10288552124483542,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,8,absent,0.021270296388443213,0.009770285641495296,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,8,mentioned,0.9396902190219983,0.02475562359552936,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,8,suppressed_indirect,0.8697831229874752,0.10715305094119174,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,9,absent,0.020290910817647292,0.013631575516971833,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,9,mentioned,0.9508580189058121,0.030548218363770367,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,9,suppressed_indirect,0.8302136617130107,0.1414294817390328,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,10,absent,0.010427235494256263,0.005951229613942302,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,10,mentioned,0.8646740346538081,0.08859156885158312,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,10,suppressed_indirect,0.6074685980991924,0.24535146373978112,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,11,absent,0.013738268104781992,0.006779197013202445,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,11,mentioned,0.8406031237070751,0.11074784466007215,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,11,suppressed_indirect,0.7827840717055822,0.2101048108962059,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,12,absent,0.015204467277896367,0.00404970286337978,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,12,mentioned,0.8477566862727114,0.053671632146439927,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,12,suppressed_indirect,0.789272858614166,0.15322806542527664,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,13,absent,0.0154994944465902,0.011155778512914993,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,13,mentioned,0.7204084745625083,0.06918344440138412,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,13,suppressed_indirect,0.7418462028646307,0.12066393188762939,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,14,absent,0.011901977241599715,0.01137902269224937,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,14,mentioned,0.6929288320971837,0.15030437795747345,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,14,suppressed_indirect,0.8332004284143705,0.12037284696433384,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,15,absent,0.04621454372187455,0.03683734010188352,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,15,mentioned,0.9024444466005237,0.057022276893392856,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,15,suppressed_indirect,0.9749240630738477,0.012295406471939064,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,16,absent,0.053147659305195986,0.05456909877299752,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,16,mentioned,0.8577451726687153,0.10564340455928234,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,16,suppressed_indirect,0.9715912437099951,0.015990730741342826,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,17,absent,0.18283033896644998,0.10145158479416581,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,17,mentioned,0.988014847698945,0.007853189096083645,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,17,suppressed_indirect,0.9995843622114872,0.00022121475027542465,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,18,absent,0.19871916406194057,0.07102985595368505,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,18,mentioned,0.9876581854961977,0.007982797085488094,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,18,suppressed_indirect,0.9993116061707106,0.00025877797370848604,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,19,absent,0.16561254185010996,0.048983149526236856,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,19,mentioned,0.98866715802535,0.007264385965826858,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,19,suppressed_indirect,0.9978797557691336,0.0007953024338177118,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,20,absent,0.2824812381099817,0.057567514873534176,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,20,mentioned,0.9932800335941456,0.003167757487424425,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,20,suppressed_indirect,0.9991938525780055,0.00011518572940414059,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,21,absent,0.3104749379034817,0.07105568471325496,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,21,mentioned,0.9974689370114325,0.0013197020864279647,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,21,suppressed_indirect,0.9997245673940224,7.781229939570358e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,22,absent,0.29868485089468194,0.08986308184887747,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,22,mentioned,0.9966841247974454,0.0020198878076170945,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,22,suppressed_indirect,0.9996588808156526,0.00011851779966126272,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,23,absent,0.21384394359620132,0.08295113101538341,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,23,mentioned,0.9941999835711001,0.0031688914774106857,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,23,suppressed_indirect,0.9996906862562689,6.890189519538243e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,24,absent,0.22389453138075668,0.07406457872399298,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,24,mentioned,0.9952703962085966,0.002665631126707907,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,24,suppressed_indirect,0.999718774218112,6.819617459447418e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,25,absent,0.13062380464890744,0.05200524256480778,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,25,mentioned,0.9944840457618151,0.0034003882063845152,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,25,suppressed_indirect,0.9999336143592581,1.2893029175768967e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,26,absent,0.11169887753221343,0.03679191316493836,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,26,mentioned,0.990531093819841,0.006424002922652584,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,26,suppressed_indirect,0.999908921440963,1.6801022442957924e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,27,absent,0.12616282239154555,0.0454912080565694,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,27,mentioned,0.9923499389818043,0.005422890653778913,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,27,suppressed_indirect,0.999908193771394,1.9450536800267463e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,28,absent,0.12559131748092062,0.029807828760776766,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,28,mentioned,0.9908885491263657,0.0062527637448177515,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,28,suppressed_indirect,0.9998922445498083,3.3300597405306664e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,29,absent,0.09589259699850333,0.02344925394284299,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,29,mentioned,0.9861896107292161,0.010667789803636574,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,29,suppressed_indirect,0.9998642127750162,2.7762482122235204e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,30,absent,0.08911203153247664,0.017134781578253766,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,30,mentioned,0.9875510907370065,0.008380203216639443,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,30,suppressed_indirect,0.9998431727836766,5.787626833736661e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,31,absent,0.09182080036122914,0.025027721032657022,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,31,mentioned,0.9808354810405691,0.01614602859532957,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,31,suppressed_indirect,0.9998024839427097,9.440424988319276e-05,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,32,absent,0.10104879480434976,0.02800891924349972,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,32,mentioned,0.9883540934033198,0.01152434109015578,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a suspicious package investigation.,32,suppressed_indirect,0.9996429712983961,0.00029978846432134125,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a suspicious package investigation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,0,absent,0.23064407907544116,0.1424048068157964,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,0,mentioned,0.8958481542138609,0.06605913101002928,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,0,suppressed_indirect,0.7171184342981208,0.19250699867180285,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,1,absent,0.16136514201170737,0.04256864585804748,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,1,mentioned,0.9452470525420229,0.03538090107162024,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,1,suppressed_indirect,0.9806181373176798,0.014201449327017786,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,2,absent,0.07886812717988269,0.04095615509605717,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,2,mentioned,0.9358685873584421,0.05898522897559853,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,2,suppressed_indirect,0.9791451492334177,0.02282234410694749,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,3,absent,0.04467194840874165,0.02214037870418229,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,3,mentioned,0.9160939936283338,0.08218039855038406,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,3,suppressed_indirect,0.9781997626997243,0.02736880425929511,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,4,absent,0.00708266912646796,0.003172764594414545,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,4,mentioned,0.8092757534667543,0.12331580659867561,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,4,suppressed_indirect,0.9532733615207204,0.04208908914456752,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,5,absent,0.005359114880369924,0.004904015370742061,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,5,mentioned,0.5398079082287196,0.27783965975273106,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,5,suppressed_indirect,0.8516756264832548,0.09842498423107528,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,6,absent,0.005116920224441099,0.003453529936585044,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,6,mentioned,0.4849490009166502,0.18631285013152765,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,6,suppressed_indirect,0.7779068769270124,0.0915028421229495,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,7,absent,0.00253338706659388,0.0018094671923127165,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,7,mentioned,0.55159419433683,0.17358101012564392,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,7,suppressed_indirect,0.3801081561866118,0.19429830039540844,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Do not mention or allude to a device designed to explode.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,8,absent,0.0013602463218645234,0.0009466223391287569,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
bomb,Describe a news report about an evacuation.,8,mentioned,0.6219798998076298,0.17698907273896883,"<|begin_of_text|><|start_header_id|>user<|end_header_id|>

Describe a news report about an evacuation.

Include bomb in the description.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

"
