concept,context,layer,absent,mentioned,suppressed_indirect,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent
drugs,Describe a customs inspection area.,28,0.09598293124949454,0.9874156802108711,0.6175633401331792,0.8914327489613766,0.5215804088836846
drugs,Describe a customs inspection area.,29,0.11632147248042098,0.9872521732988018,0.6332744460747863,0.8709307008183808,0.5169529735943653
drugs,Describe a customs inspection area.,30,0.0730710798375155,0.9729384080597497,0.5237851144282717,0.8998673282222343,0.4507140345907562
drugs,Describe a customs inspection area.,31,0.09728033671845349,0.962819592399499,0.5463462330115231,0.8655392556810455,0.4490658962930696
drugs,Describe a customs inspection area.,32,0.1040531934428276,0.9904024633941955,0.7412393205230757,0.8863492699513679,0.6371861270802481
drugs,Describe a hospital toxicology unit.,0,0.18232195382058702,0.7337310332192591,0.9184854537664652,0.5514090793986721,0.7361634999458782
drugs,Describe a hospital toxicology unit.,1,0.1842717247530445,0.9413776708079377,0.9729374259097595,0.7571059460548931,0.788665701156715
drugs,Describe a hospital toxicology unit.,2,0.24122631680477483,0.9059159530634099,0.9889377598917086,0.6646896362586351,0.7477114430869338
drugs,Describe a hospital toxicology unit.,3,0.21405593574264878,0.9483715481116989,0.9720617560398876,0.7343156123690501,0.7580058202972388
drugs,Describe a hospital toxicology unit.,4,0.07773528912357626,0.7142565696824509,0.8475439471511556,0.6365212805588746,0.7698086580275793
drugs,Describe a hospital toxicology unit.,5,0.08340322748054911,0.6437166728195559,0.8883630441395708,0.5603134453390068,0.8049598166590217
drugs,Describe a hospital toxicology unit.,6,0.13287573540948652,0.7349838202009858,0.8697497266628381,0.6021080847914994,0.7368739912533516
drugs,Describe a hospital toxicology unit.,7,0.11426481016933798,0.8636870511344311,0.8303670485207961,0.7494222409650931,0.7161022383514581
drugs,Describe a hospital toxicology unit.,8,0.09660817941488753,0.7566798222071051,0.7177203689736024,0.6600716427922175,0.6211121895587148
drugs,Describe a hospital toxicology unit.,9,0.27827202289243963,0.8379384197441091,0.8985905761250462,0.5596663968516695,0.6203185532326065
drugs,Describe a hospital toxicology unit.,10,0.4261677191183027,0.8909929827780836,0.855010555532871,0.4648252636597809,0.4288428364145683
drugs,Describe a hospital toxicology unit.,11,0.39670228711569644,0.8124668395791613,0.8587412166938511,0.4157645524634649,0.4620389295781546
drugs,Describe a hospital toxicology unit.,12,0.41364099042231733,0.8505165048373771,0.8816029119347482,0.43687551441505973,0.4679619215124308
drugs,Describe a hospital toxicology unit.,13,0.620490663333158,0.9431033045078424,0.9676835410848815,0.32261264117468436,0.34719287775172347
drugs,Describe a hospital toxicology unit.,14,0.6498799689693996,0.935078145131417,0.9690926398560208,0.28519817616201737,0.3192126708866212
drugs,Describe a hospital toxicology unit.,15,0.6388578119736169,0.9774169353678851,0.9769919654471529,0.3385591233942682,0.33813415347353604
drugs,Describe a hospital toxicology unit.,16,0.8418880261431592,0.9950244282474564,0.990223957622789,0.15313640210429724,0.14833593147962987
drugs,Describe a hospital toxicology unit.,17,0.845290418221624,0.995952157161906,0.9886398632680108,0.150661738940282,0.1433494450463868
drugs,Describe a hospital toxicology unit.,18,0.7755495422926771,0.9948302550275506,0.9832230240349125,0.21928071273487348,0.20767348174223532
drugs,Describe a hospital toxicology unit.,19,0.7188955634775483,0.9913720789954867,0.9609852418043338,0.2724765155179384,0.2420896783267854
drugs,Describe a hospital toxicology unit.,20,0.7087286056391656,0.9897895428834059,0.9664967683582052,0.2810609372442403,0.2577681627190396
drugs,Describe a hospital toxicology unit.,21,0.4282508155527469,0.9804755735499819,0.9738566119205877,0.552224757997235,0.5456057963678408
drugs,Describe a hospital toxicology unit.,22,0.382506957931787,0.9787611262801724,0.9702260489441855,0.5962541683483854,0.5877190910123985
drugs,Describe a hospital toxicology unit.,23,0.36471074765949574,0.974002888464876,0.9710535281809811,0.6092921408053803,0.6063427805214854
drugs,Describe a hospital toxicology unit.,24,0.3261384033278005,0.9641047941915676,0.9816883311531283,0.6379663908637672,0.6555499278253278
drugs,Describe a hospital toxicology unit.,25,0.3427696567830987,0.9760911647918896,0.9772410488720098,0.633321508008791,0.6344713920889111
drugs,Describe a hospital toxicology unit.,26,0.3509442238316763,0.9736976727816525,0.9821490473450094,0.6227534489499762,0.6312048235133332
drugs,Describe a hospital toxicology unit.,27,0.3769775788314127,0.9632309733921661,0.9806034002222378,0.5862533945607534,0.6036258213908251
drugs,Describe a hospital toxicology unit.,28,0.34612706369424795,0.9591487009473504,0.9815240952257023,0.6130216372531024,0.6353970315314543
drugs,Describe a hospital toxicology unit.,29,0.361870972076928,0.9417913970285059,0.9777241807479097,0.5799204249515779,0.6158532086709817
drugs,Describe a hospital toxicology unit.,30,0.342971264607596,0.9302425487385221,0.9774518183680367,0.587271284130926,0.6344805537604408
drugs,Describe a hospital toxicology unit.,31,0.36532778176934205,0.9229491188077424,0.9724264563028817,0.5576213370384004,0.6070986745335396
drugs,Describe a hospital toxicology unit.,32,0.42717798912171895,0.9662979361580515,0.9949680736024055,0.5391199470363326,0.5677900844806865
drugs,Describe a police investigation.,0,0.30293033299608474,0.8619586094889556,0.9619147928350912,0.5590282764928709,0.6589844598390064
drugs,Describe a police investigation.,1,0.17312039321434383,0.9800965293370213,0.9884353329269162,0.8069761361226775,0.8153149397125724
drugs,Describe a police investigation.,2,0.11988895930126124,0.9707856427203213,0.9940637296201493,0.8508966834190601,0.8741747703188881
drugs,Describe a police investigation.,3,0.17890432131649328,0.9896549055244712,0.9830776887129323,0.810750584207978,0.8041733673964391
drugs,Describe a police investigation.,4,0.06838710139834796,0.9757767073118523,0.918560525946893,0.9073896059135044,0.850173424548545
drugs,Describe a police investigation.,5,0.07293642182774253,0.9962401950856904,0.9088811429039971,0.9233037732579479,0.8359447210762546
drugs,Describe a police investigation.,6,0.07008786436741916,0.9950951783440463,0.8985153348445127,0.925007313976627,0.8284274704770935
drugs,Describe a police investigation.,7,0.028551786240362236,0.9991010695241922,0.8451928298714085,0.9705492832838299,0.8166410436310463
drugs,Describe a police investigation.,8,0.02175601670672976,0.9886559643074619,0.6158546874629521,0.9668999476007322,0.5940986707562224
drugs,Describe a police investigation.,9,0.03462721727350742,0.9790364658297873,0.6576313068136922,0.94440924855628,0.6230040895401848
drugs,Describe a police investigation.,10,0.09163585129195179,0.9883227506353265,0.4824371739990485,0.8966868993433748,0.3908013227070967
drugs,Describe a police investigation.,11,0.09208169947811366,0.9924594132393825,0.6107915131871602,0.9003777137612688,0.5187098137090466
drugs,Describe a police investigation.,12,0.18064984427568845,0.9968088464974754,0.674410518782096,0.8161590022217869,0.4937606745064076
drugs,Describe a police investigation.,13,0.23727077200879512,0.9942421355235123,0.8385640647081997,0.7569713635147172,0.6012932926994046
drugs,Describe a police investigation.,14,0.21465175719094473,0.9956648975394935,0.7820940946386007,0.7810131403485487,0.5674423374476559
drugs,Describe a police investigation.,15,0.27412539119158913,0.9984290866151806,0.8673906282063776,0.7243036954235915,0.5932652370147884
drugs,Describe a police investigation.,16,0.43379084780533494,0.999854439735751,0.9397591237777242,0.5660635919304161,0.5059682759723892
drugs,Describe a police investigation.,17,0.2250482088142058,0.9998244189047966,0.899005271534703,0.7747762100905907,0.6739570627204972
drugs,Describe a police investigation.,18,0.2848072248565053,0.9998435499921751,0.9169700269799748,0.7150363251356697,0.6321628021234695
drugs,Describe a police investigation.,19,0.24869021610187111,0.9996275570824031,0.851933955433228,0.750937340980532,0.6032437393313569
drugs,Describe a police investigation.,20,0.30543104891227735,0.9996443952909893,0.9038567106477607,0.6942133463787119,0.5984256617354834
drugs,Describe a police investigation.,21,0.08383401993548191,0.9999283299629681,0.8952073867392688,0.9160943100274862,0.8113733668037869
drugs,Describe a police investigation.,22,0.08468161408524412,0.9999032862749209,0.8512342218104499,0.9152216721896768,0.7665526077252058
drugs,Describe a police investigation.,23,0.06563288009567018,0.9998336867829604,0.8156918705490249,0.9342008066872902,0.7500589904533548
drugs,Describe a police investigation.,24,0.02997929533619136,0.9998042613279438,0.8070883096116747,0.9698249659917524,0.7771090142754833
drugs,Describe a police investigation.,25,0.03712712123286905,0.9998327777132632,0.7884659631006644,0.9627056564803941,0.7513388418677953
drugs,Describe a police investigation.,26,0.04055157347198646,0.9998908838260867,0.8363315097010934,0.9593393103541002,0.7957799362291069
drugs,Describe a police investigation.,27,0.060336737547274255,0.9998904001544352,0.8864144571342102,0.939553662607161,0.826077719586936
drugs,Describe a police investigation.,28,0.07023530384513411,0.9998682233429378,0.886309166815924,0.9296329194978037,0.8160738629707899
drugs,Describe a police investigation.,29,0.08187005538250193,0.9997542046044702,0.8529033100879774,0.9178841492219683,0.7710332547054755
drugs,Describe a police investigation.,30,0.06882775704555237,0.9996309969770291,0.831494860740143,0.9308032399314767,0.7626671036945907
drugs,Describe a police investigation.,31,0.09119409307784543,0.9995018002115704,0.8058459634023724,0.908307707133725,0.7146518703245269
drugs,Describe a police investigation.,32,0.17432116127625197,0.9999386349342941,0.9764113419735289,0.8256174736580422,0.8020901806972769
drugs,Describe a public health report.,0,0.02786418848704514,0.4873798069520916,0.8638052483312079,0.45951561846504646,0.8359410598441628
drugs,Describe a public health report.,1,0.0100524224495194,0.7402122904537792,0.8891693856062904,0.7301598680042598,0.879116963156771
drugs,Describe a public health report.,2,0.005313747145664154,0.490101440015374,0.9365830123646743,0.48478769286970985,0.9312692652190102
drugs,Describe a public health report.,3,0.007081610648292311,0.6599378477293684,0.8237021403743858,0.6528562370810761,0.8166205297260936
drugs,Describe a public health report.,4,0.0028970845719938133,0.31755960816378104,0.48972459398795026,0.3146625235917872,0.4868275094159564
drugs,Describe a public health report.,5,0.00044797880716171,0.076257747061812,0.30157406769408507,0.07580976825465029,0.3011260888869234
drugs,Describe a public health report.,6,0.0010565734476449963,0.12203848968879964,0.3499873160428642,0.12098191624115465,0.3489307425952192
drugs,Describe a public health report.,7,0.0005838869580648988,0.20827753185447037,0.24343782628407995,0.20769364489640546,0.24285393932601504
drugs,Describe a public health report.,8,0.0007169888092521826,0.15929395192674858,0.2622754506287702,0.1585769631174964,0.26155846181951803
drugs,Describe a public health report.,9,0.0008531004504989852,0.10419409930848768,0.2361210225666691,0.1033409988579887,0.2352679221161701
drugs,Describe a public health report.,10,0.0014066193188803893,0.14056314122952165,0.12211314963385478,0.13915652191064126,0.12070653031497439
drugs,Describe a public health report.,11,0.0015425683060038616,0.21787483116544656,0.2010171848203488,0.2163322628594427,0.19947461651434495
drugs,Describe a public health report.,12,0.003980968484279048,0.3838278149645468,0.16264360736105177,0.3798468464802678,0.15866263887677273
drugs,Describe a public health report.,13,0.0066970409910223835,0.34557951529671943,0.38488873300320536,0.33888247430569707,0.378191692012183
drugs,Describe a public health report.,14,0.009745160936624859,0.3786016487417292,0.3146050314814753,0.3688564878051043,0.3048598705448504
drugs,Describe a public health report.,15,0.010192602002186262,0.45067855415110264,0.42169424006909956,0.4404859521489164,0.4115016380669133
drugs,Describe a public health report.,16,0.013649716838482618,0.6461108718187555,0.3056559188404871,0.6324611549802729,0.2920062020020045
drugs,Describe a public health report.,17,0.013245992949394297,0.6930407522542913,0.2988177559880158,0.679794759304897,0.28557176303862153
drugs,Describe a public health report.,18,0.007915767823393963,0.5308784623011249,0.23548011661956358,0.5229626944777309,0.22756434879616963
drugs,Describe a public health report.,19,0.008362094173482324,0.38267749253287847,0.19754268012461654,0.37431539835939615,0.1891805859511342
drugs,Describe a public health report.,20,0.006348579703959578,0.4268591161018283,0.18880728139826305,0.42051053639786873,0.18245870169430348
drugs,Describe a public health report.,21,0.0017318618576997059,0.5022564205641177,0.18871401871832316,0.500524558706418,0.18698215686062344
drugs,Describe a public health report.,22,0.0009884020130580932,0.37406847200246585,0.07512627564906334,0.37308006998940774,0.07413787363600524
drugs,Describe a public health report.,23,0.000968189989547645,0.39165517729472255,0.07944664335585008,0.3906869873051749,0.07847845336630244
drugs,Describe a public health report.,24,0.000690609371225428,0.35055636992008465,0.10605685282927317,0.3498657605488592,0.10536624345804774
drugs,Describe a public health report.,25,0.0009041556407678753,0.4094562244663269,0.09969266523135457,0.408552068825559,0.0987885095905867
drugs,Describe a public health report.,26,0.001283485824387147,0.4812590189214643,0.1440047906161683,0.47997553309707713,0.14272130479178116
drugs,Describe a public health report.,27,0.0015699762535385604,0.4958721314148187,0.16458811825043693,0.4943021551612801,0.16301814199689837
drugs,Describe a public health report.,28,0.0016694926480730337,0.4518160438319862,0.14903042046118256,0.45014655118391317,0.14736092781310953
drugs,Describe a public health report.,29,0.0026226895441924768,0.399409116756992,0.14367675637799354,0.3967864272127995,0.14105406683380106
drugs,Describe a public health report.,30,0.00324310753735445,0.3712510933373448,0.09337603222497894,0.36800798579999033,0.09013292468762449
drugs,Describe a public health report.,31,0.005291953362905086,0.40808433420934476,0.06929483907168103,0.40279238084643965,0.06400288570877595
drugs,Describe a public health report.,32,0.0026930897001598195,0.5063651225347449,0.19171065230598383,0.5036720328345851,0.189017562605824
drugs,Describe a rehabilitation clinic.,0,0.2702922134081322,0.7676904098216636,0.9486730002454683,0.4973981964135314,0.6783807868373362
drugs,Describe a rehabilitation clinic.,1,0.08167054305149878,0.9466041201953391,0.9754002036290362,0.8649335771438403,0.8937296605775374
drugs,Describe a rehabilitation clinic.,2,0.03332161856551627,0.8870793539319499,0.9872892311200845,0.8537577353664336,0.9539676125545682
drugs,Describe a rehabilitation clinic.,3,0.03325202330253426,0.9038824531231303,0.9534821918892367,0.870630429820596,0.9202301685867024
drugs,Describe a rehabilitation clinic.,4,0.028025519150843625,0.7797696317543242,0.8497535211622633,0.7517441126034806,0.8217280020114197
drugs,Describe a rehabilitation clinic.,5,0.019471659609345864,0.7571330707924963,0.8991242831004064,0.7376614111831504,0.8796526234910605
drugs,Describe a rehabilitation clinic.,6,0.055949583174843776,0.8765011215811421,0.8855433355913731,0.8205515384062984,0.8295937524165293
drugs,Describe a rehabilitation clinic.,7,0.013382267724785827,0.8916185156061137,0.7453618666255908,0.8782362478813279,0.731979598900805
drugs,Describe a rehabilitation clinic.,8,0.011639362219810703,0.7508184250056139,0.5641303063341861,0.7391790627858033,0.5524909441143755
drugs,Describe a rehabilitation clinic.,9,0.033049689156989887,0.7796160694333313,0.5574956162403818,0.7465663802763414,0.5244459270833919
drugs,Describe a rehabilitation clinic.,10,0.04281996330454698,0.7823234443702369,0.37391817026226226,0.73950348106569,0.3310982069577153
drugs,Describe a rehabilitation clinic.,11,0.03931882425055394,0.8675732393166719,0.4293693072635019,0.828254415066118,0.390050483012948
drugs,Describe a rehabilitation clinic.,12,0.05377583136811148,0.9199645588443208,0.47498935733157327,0.8661887274762093,0.4212135259634618
drugs,Describe a rehabilitation clinic.,13,0.10771501052169034,0.9398527771531365,0.754222023445636,0.8321377666314462,0.6465070129239457
drugs,Describe a rehabilitation clinic.,14,0.14415572826773623,0.9126410111340499,0.7535815951323522,0.7684852828663137,0.609425866864616
drugs,Describe a rehabilitation clinic.,15,0.20076365852844444,0.9608245017141339,0.9007908811185669,0.7600608431856894,0.7000272225901224
drugs,Describe a rehabilitation clinic.,16,0.17352487111597403,0.9701509493378707,0.8242246881711325,0.7966260782218967,0.6506998170551584
drugs,Describe a rehabilitation clinic.,17,0.10485924343475554,0.9538775474680797,0.7916839424179481,0.8490183040333242,0.6868246989831926
drugs,Describe a rehabilitation clinic.,18,0.10154973554484385,0.9291371671527724,0.7003304050270748,0.8275874316079286,0.598780669482231
drugs,Describe a rehabilitation clinic.,19,0.1368956853757092,0.8688821558963946,0.6393310766047594,0.7319864705206854,0.5024353912290502
drugs,Describe a rehabilitation clinic.,20,0.13686156088834042,0.9404450148002997,0.8012603015906935,0.8035834539119593,0.664398740702353
drugs,Describe a rehabilitation clinic.,21,0.05844065623927258,0.8744067648645514,0.8576565478596351,0.8159661086252787,0.7992158916203624
drugs,Describe a rehabilitation clinic.,22,0.030522878316879165,0.7927986732834782,0.7020111067386567,0.762275794966599,0.6714882284217776
drugs,Describe a rehabilitation clinic.,23,0.022930240072922704,0.756691294404114,0.7123584618657088,0.7337610543311913,0.6894282217927862
drugs,Describe a rehabilitation clinic.,24,0.018600595450178985,0.6824467626063123,0.8165474709439925,0.6638461671561333,0.7979468754938135
drugs,Describe a rehabilitation clinic.,25,0.01853670141063336,0.6813205611378278,0.776010595700733,0.6627838597271944,0.7574738942900997
drugs,Describe a rehabilitation clinic.,26,0.034574102806076625,0.8357675009374405,0.8863867249092472,0.8011933981313638,0.8518126221031705
drugs,Describe a rehabilitation clinic.,27,0.03919706142672936,0.8416227283481428,0.8928536493566971,0.8024256669214134,0.8536565879299677
drugs,Describe a rehabilitation clinic.,28,0.04000694229262261,0.7558945015649501,0.8655325761625635,0.7158875592723275,0.8255256338699409
drugs,Describe a rehabilitation clinic.,29,0.05657959729284914,0.6808522738686467,0.8410483776418097,0.6242726765757975,0.7844687803489606
drugs,Describe a rehabilitation clinic.,30,0.0685460410534859,0.653356604459744,0.8509107005533515,0.584810563406258,0.7823646594998656
drugs,Describe a rehabilitation clinic.,31,0.12362163306124925,0.7646331878761715,0.86285854959984,0.6410115548149222,0.7392369165385907
drugs,Describe a rehabilitation clinic.,32,0.2522080439769048,0.968836341619472,0.9805845077542937,0.7166282976425671,0.7283764637773888
drugs,Describe an evidence locker.,0,0.42854906801660747,0.8703583685487741,0.9546402638092827,0.44180930053216666,0.5260911957926753
drugs,Describe an evidence locker.,1,0.20121127123794288,0.9613483104347614,0.9817999641161138,0.7601370391968185,0.7805886928781709
drugs,Describe an evidence locker.,2,0.11365873604266785,0.918373341367829,0.9892725342518442,0.8047146053251611,0.8756137982091764
drugs,Describe an evidence locker.,3,0.09456588666533128,0.9732067975715496,0.9748439374725452,0.8786409109062183,0.8802780508072139
drugs,Describe an evidence locker.,4,0.01160109562514564,0.8710203225896037,0.7915106980653565,0.859419226964458,0.7799096024402108
drugs,Describe an evidence locker.,5,0.004224659221830349,0.9222864205070174,0.6908395446226964,0.918061761285187,0.686614885400866
drugs,Describe an evidence locker.,6,0.011525494021659135,0.9356768981306592,0.638882585162134,0.9241514041090001,0.6273570911404749
drugs,Describe an evidence locker.,7,0.002514999215694072,0.9691448163052212,0.42896956116083457,0.9666298170895271,0.4264545619451405
drugs,Describe an evidence locker.,8,0.002915311163026153,0.8635472240427552,0.3791701484203542,0.8606319128797291,0.376254837257328
drugs,Describe an evidence locker.,9,0.0026586014008221255,0.6867550990685266,0.3148732921444129,0.6840964976677045,0.31221469074359076
drugs,Describe an evidence locker.,10,0.003089296250295439,0.7521176837887055,0.15721048858470824,0.7490283875384101,0.1541211923344128
drugs,Describe an evidence locker.,11,0.0026217762343429536,0.9414414671101577,0.25898459435714005,0.9388196908758148,0.2563628181227971
drugs,Describe an evidence locker.,12,0.00729336149032557,0.9879572417154848,0.26360876185672705,0.9806638802251593,0.2563154003664015
drugs,Describe an evidence locker.,13,0.04034290772670305,0.9938549228545052,0.5949294590905997,0.9535120151278021,0.5545865513638967
drugs,Describe an evidence locker.,14,0.03541971839981786,0.9950771239627502,0.6230093488882951,0.9596574055629323,0.5875896304884772
drugs,Describe an evidence locker.,15,0.01652443785823242,0.9811512300121188,0.4976501511442753,0.9646267921538864,0.48112571328604287
drugs,Describe an evidence locker.,16,0.035779104733607285,0.9974431141002892,0.5902084406404746,0.961664009366682,0.5544293359068674
drugs,Describe an evidence locker.,17,0.028785892861215304,0.9953869993152828,0.49119058183641356,0.9666011064540675,0.46240468897519826
drugs,Describe an evidence locker.,18,0.023698895128938014,0.9937317010660381,0.406092498010948,0.9700328059371002,0.38239360288200996
drugs,Describe an evidence locker.,19,0.023693005980423763,0.9849988590808527,0.31271703464879835,0.9613058531004289,0.28902402866837457
drugs,Describe an evidence locker.,20,0.025841595962957917,0.9907884698828923,0.3313387863587517,0.9649468739199344,0.30549719039579376
drugs,Describe an evidence locker.,21,0.00705788747988894,0.9929388287904065,0.23422642435539984,0.9858809413105176,0.2271685368755109
drugs,Describe an evidence locker.,22,0.0051525580067365035,0.9919629846790293,0.12430055865440719,0.9868104266722928,0.11914800064767068
drugs,Describe an evidence locker.,23,0.004295878091536441,0.9921941961583007,0.1454708409815472,0.9878983180667643,0.14117496289001075
drugs,Describe an evidence locker.,24,0.0028215219339451226,0.9912115585642199,0.15353653620824198,0.9883900366302748,0.15071501427429687
drugs,Describe an evidence locker.,25,0.0035850820487706935,0.993716442017945,0.15473226774058335,0.9901313599691742,0.15114718569181265
drugs,Describe an evidence locker.,26,0.003444050710628395,0.99511920491525,0.2145607360183007,0.9916751542046216,0.2111166853076723
drugs,Describe an evidence locker.,27,0.003963601968926059,0.9949077795037985,0.23787476312636427,0.9909441775348724,0.2339111611574382
drugs,Describe an evidence locker.,28,0.005177156355342507,0.9946833704673362,0.2714190254685992,0.9895062141119937,0.2662418691132567
drugs,Describe an evidence locker.,29,0.006898171818683488,0.9930413861137106,0.31068318763957586,0.9861432142950272,0.3037850158208924
drugs,Describe an evidence locker.,30,0.006090860945173584,0.9908019105195137,0.2626219205942167,0.9847110495743401,0.2565310596490431
drugs,Describe an evidence locker.,31,0.00977789092301305,0.9896514195156851,0.24878462011465932,0.9798735285926721,0.23900672919164628
drugs,Describe an evidence locker.,32,0.005365623704548957,0.9970798877878663,0.5282982712493602,0.9917142640833173,0.5229326475448113
financial_fraud,Describe a bank compliance office.,0,0.21466167610610473,0.2106241436500873,0.8791123862891049,-0.004037532456017429,0.6644507101830002
financial_fraud,Describe a bank compliance office.,1,0.06077737518011641,0.6768527801328558,0.9339881230492377,0.6160754049527394,0.8732107478691213
financial_fraud,Describe a bank compliance office.,2,0.02489129469869372,0.6696298450413959,0.9138962881621583,0.6447385503427022,0.8890049934634646
financial_fraud,Describe a bank compliance office.,3,0.0520784222393095,0.801617651763418,0.8575876979868453,0.7495392295241086,0.8055092757475358
financial_fraud,Describe a bank compliance office.,4,0.03297696520231053,0.6504670988869018,0.9193909855634926,0.6174901336845913,0.8864140203611821
financial_fraud,Describe a bank compliance office.,5,0.01337211056840422,0.5443530407808754,0.734972136446799,0.5309809302124712,0.7216000258783948
financial_fraud,Describe a bank compliance office.,6,0.015318335210239883,0.621061986791798,0.45792391183257536,0.6057436515815582,0.44260557662233546
financial_fraud,Describe a bank compliance office.,7,0.009118492236665008,0.5019391776028622,0.41886649681986327,0.4928206853661972,0.40974800458319827
financial_fraud,Describe a bank compliance office.,8,0.02436879067539802,0.4897186536763091,0.2745135378297988,0.4653498630009111,0.25014474715440077
financial_fraud,Describe a bank compliance office.,9,0.028097265970386375,0.4390263259904967,0.24474376860494998,0.4109290600201103,0.21664650263456361
financial_fraud,Describe a bank compliance office.,10,0.047118652300258475,0.4996367880870385,0.4020112236229929,0.45251813578678,0.35489257132273444
financial_fraud,Describe a bank compliance office.,11,0.0507921227926035,0.46578527137004544,0.29499218227861873,0.41499314857744196,0.24420005948601523
financial_fraud,Describe a bank compliance office.,12,0.13811929606565165,0.5514352352737579,0.5368782185230621,0.4133159392081063,0.3987589224574104
financial_fraud,Describe a bank compliance office.,13,0.2866209992111934,0.6612740812435928,0.5197959876799113,0.3746530820323994,0.23317498846871793
financial_fraud,Describe a bank compliance office.,14,0.10650439648603897,0.5887105860055629,0.3850349415503504,0.48220618951952393,0.2785305450643114
financial_fraud,Describe a bank compliance office.,15,0.11285877494237506,0.616639188139041,0.43791788391817293,0.5037804131966659,0.3250591089757979
financial_fraud,Describe a bank compliance office.,16,0.1413435414430524,0.7038526786755228,0.6861047886430375,0.5625091372324704,0.5447612471999851
financial_fraud,Describe a bank compliance office.,17,0.06027559181489786,0.7019805250151037,0.6402898397092797,0.6417049332002058,0.5800142478943818
financial_fraud,Describe a bank compliance office.,18,0.02375539787776723,0.6433344422250897,0.6363344349352297,0.6195790443473225,0.6125790370574624
financial_fraud,Describe a bank compliance office.,19,0.016362038502369964,0.5961384501500195,0.5817453463730172,0.5797764116476496,0.5653833078706473
financial_fraud,Describe a bank compliance office.,20,0.021999881936558444,0.6532994452536763,0.6232320544573636,0.6312995633171179,0.6012321725208052
financial_fraud,Describe a bank compliance office.,21,0.020759030633577237,0.7227364012835262,0.7688407869482011,0.701977370649949,0.7480817563146239
financial_fraud,Describe a bank compliance office.,22,0.012479568707164393,0.8124505818540086,0.7660958197251335,0.7999710131468443,0.7536162510179691
financial_fraud,Describe a bank compliance office.,23,0.008903376194612912,0.7430992973856961,0.6615124699321356,0.7341959211910832,0.6526090937375227
financial_fraud,Describe a bank compliance office.,24,0.008159959908250341,0.7102672625221716,0.5729223241557776,0.7021073026139213,0.5647623642475272
financial_fraud,Describe a bank compliance office.,25,0.008929275918690584,0.716755258818595,0.6178362348738783,0.7078259828999044,0.6089069589551876
financial_fraud,Describe a bank compliance office.,26,0.00491087510257834,0.6573576548782295,0.4083680346356306,0.6524467797756511,0.4034571595330523
financial_fraud,Describe a bank compliance office.,27,0.005898929063959973,0.7199981437739993,0.4999621637068496,0.7140992147100393,0.4940632346428896
financial_fraud,Describe a bank compliance office.,28,0.006276896190505164,0.728067639514648,0.432511219455122,0.7217907433241428,0.42623432326461685
financial_fraud,Describe a bank compliance office.,29,0.0064524320901364314,0.6717080234892417,0.3078282773718802,0.6652555913991053,0.30137584528174377
financial_fraud,Describe a bank compliance office.,30,0.01049050547070387,0.7424782532467876,0.4790669148116402,0.7319877477760838,0.46857640934093636
financial_fraud,Describe a bank compliance office.,31,0.014756782184241028,0.771969950189516,0.5578351100480038,0.7572131680052749,0.5430783278637628
financial_fraud,Describe a bank compliance office.,32,0.0021420608158802257,0.560298328411887,0.832676002473827,0.5581562675960068,0.8305339416579468
financial_fraud,Describe a consumer protection report.,0,0.07792769705216977,0.08770128457532968,0.713370903579078,0.009773587523159905,0.6354432065269082
financial_fraud,Describe a consumer protection report.,1,0.033753270398224115,0.4683842844977226,0.8136384650718324,0.4346310140994985,0.7798851946736083
financial_fraud,Describe a consumer protection report.,2,0.010397297317587357,0.43934586126796393,0.7577003216830711,0.42894856395037656,0.7473030243654838
financial_fraud,Describe a consumer protection report.,3,0.015383192068763799,0.6298140577180539,0.6709901619433313,0.6144308656492901,0.6556069698745675
financial_fraud,Describe a consumer protection report.,4,0.028980406152289112,0.5401407557528979,0.8712097193450726,0.5111603496006087,0.8422293131927835
financial_fraud,Describe a consumer protection report.,5,0.00940512352457046,0.386209050681531,0.4843361277644735,0.37680392715696054,0.47493100423990303
financial_fraud,Describe a consumer protection report.,6,0.03561619846254578,0.5985101434466817,0.4309032787997873,0.5628939449841359,0.3952870803372415
financial_fraud,Describe a consumer protection report.,7,0.006102967849086268,0.4793383259482289,0.29514350225847263,0.47323535809914263,0.2890405344093864
financial_fraud,Describe a consumer protection report.,8,0.01190242566471411,0.4825646941936668,0.23968498262449192,0.4706622685289527,0.2277825569597778
financial_fraud,Describe a consumer protection report.,9,0.012939260163821775,0.31165866199814724,0.1735257036970594,0.29871940183432544,0.16058644353323764
financial_fraud,Describe a consumer protection report.,10,0.058311091140390924,0.48512964485105087,0.3754347768496004,0.42681855371065996,0.3171236857092095
financial_fraud,Describe a consumer protection report.,11,0.052168230731680955,0.4252855611186576,0.24604298672262623,0.37311733038697664,0.19387475599094528
financial_fraud,Describe a consumer protection report.,12,0.10467113754356501,0.4777992239141366,0.39506022925274187,0.3731280863705716,0.29038909170917687
financial_fraud,Describe a consumer protection report.,13,0.18664574916165189,0.5806106538123504,0.34933302129704163,0.39396490465069856,0.16268727213538975
financial_fraud,Describe a consumer protection report.,14,0.07129897243570484,0.4967455787201391,0.2903470936923844,0.42544660628443426,0.21904812125667955
financial_fraud,Describe a consumer protection report.,15,0.07949381503526626,0.5962545279365364,0.286981838368,0.5167607129012701,0.20748802333273375
